t,v
2017-03-13T00:00:00Z,12591663709071.2
2017-03-14T00:00:00Z,12406987384472.9
2017-03-15T00:00:00Z,12742489502575.4
2017-03-16T00:00:00Z,12882601425768.8
2017-03-17T00:00:00Z,13480378885559.3
2017-03-18T00:00:00Z,13694351183835.5
2017-03-19T00:00:00Z,13139770119509.4
2017-03-20T00:00:00Z,13987164872428.5
2017-03-21T00:00:00Z,13752682803556.6
2017-03-22T00:00:00Z,14014330898456.2
2017-03-23T00:00:00Z,14428790920875.6
2017-03-24T00:00:00Z,14438254639222
2017-03-25T00:00:00Z,14562898799608.6
2017-03-26T00:00:00Z,15302774654036.4
2017-03-27T00:00:00Z,15939573237754
2017-03-28T00:00:00Z,15666769599158
2017-03-29T00:00:00Z,16144578459575.3
2017-03-30T00:00:00Z,16198625985049.9
2017-03-31T00:00:00Z,16587047683185.1
2017-04-01T00:00:00Z,16378407474782.1
2017-04-02T00:00:00Z,16366480961082.6
2017-04-03T00:00:00Z,15551875873455.2
2017-04-04T00:00:00Z,16508511541453.4
2017-04-05T00:00:00Z,17052461793548.3
2017-04-06T00:00:00Z,16914196792800.3
